"","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","entrez","symbol","chr","start","end","strand","biotype","description"
"994","ENSMUSG00000022091",5.39466402831499e-06,2.76716568114932e-05,4.00607574453747,0.880683908998189,3.05678106383431,6.35555515104071,0.0890359721699617,2.23777647053503,0.437731082100749,2.23777647053503,20410,"Sorbs3","14",70180468,70207637,-1,"protein_coding","sorbin and SH3 domain containing 3 [Source:MGI Symbol;Acc:MGI:700013]"
"995","ENSMUSG00000022094",7.66524268901381e-14,9.47152112424762e-13,2.07681336299046,0.277799533991458,4.26780157483493,1.25602976873587,0.154462944999968,-0.0937605633207867,0.0770547982576451,0.0770547982576451,213053,"Slc39a14","14",70303469,70351425,-1,"protein_coding","solute carrier family 39 (zinc transporter), member 14 [Source:MGI Symbol;Acc:MGI:2384851]"
"996","ENSMUSG00000022096",5.54801064256098e-11,5.25455597465702e-10,3.43906410390074,0.524612688435083,2.78706009220146,4.10057707067337,0.124924811598442,0.700730607002815,0.532632155932655,0.700730607002815,15460,"Hr","14",70552212,70573548,1,"protein_coding","hairless [Source:MGI Symbol;Acc:MGI:96223]"
"997","ENSMUSG00000022098",6.54486819311291e-08,4.35725993140355e-07,0.705499852562413,0.130569837608408,7.49509872890693,0.181648261102719,0.00262882969964865,0.0485166177796099,0.0176553246565643,0.0485166177796099,12153,"Bmp1","14",70474557,70520260,-1,"protein_coding","bone morphogenetic protein 1 [Source:MGI Symbol;Acc:MGI:88176]"
"998","ENSMUSG00000022108",3.80403907414912e-55,5.09886151710235e-53,1.60310215503305,0.10249110499298,8.24591386028801,0.731120125519545,0.0026258262537635,0.0288874535542824,0.0184634226967831,0.0288874535542824,16432,"Itm2b","14",73362231,73385271,-1,"protein_coding","integral membrane protein 2B [Source:MGI Symbol;Acc:MGI:1309517]"
"999","ENSMUSG00000022109",6.70678665674057e-05,0.000283969059587746,-0.485023759133969,0.121667940623151,5.27090021673242,0.0866939075249493,0.0161451054539952,0.00757572133235196,0.0282641578724405,0.0282641578724405,67381,"Med4","14",73510049,73518545,1,"protein_coding","mediator complex subunit 4 [Source:MGI Symbol;Acc:MGI:1914631]"
"1000","ENSMUSG00000022111",0.00116633977212133,0.0038406799140935,-0.37565001208856,0.115691896988877,5.68233493649631,0.0688412046252548,0.0163640418837539,0.015378772529588,0.0237898032029011,0.0237898032029011,50933,"Uchl3","14",101653967,101696124,1,"protein_coding","ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase) [Source:MGI Symbol;Acc:MGI:1355274]"
"1001","ENSMUSG00000022114",9.72885764907359e-13,1.08497577300366e-11,-1.25346872448447,0.175696370939572,6.89539452698533,0.542316689683814,0.00390543940223161,0.0887022048817755,0.0183448706992851,0.0887022048817755,24064,"Spry2","14",105891949,105896819,-1,"protein_coding","sprouty homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1345138]"
"1002","ENSMUSG00000022120",4.43954220539846e-06,2.31758594209117e-05,-0.615738554142328,0.134157573453909,5.3313009125355,0.121105806882172,0.0263602166374883,-0.00801298968114635,0.0276345469076346,0.0276345469076346,72486,"Rnf219","14",104477534,104522666,-1,"protein_coding","ring finger protein 219 [Source:MGI Symbol;Acc:MGI:1919736]"
"1003","ENSMUSG00000022122",1.2257306174268e-79,3.38253582542447e-77,1.70599944936497,0.0902826821320272,9.36773260972459,0.81002075299315,0.000574221530815197,0.0146004953979794,0.0238786665480428,0.0238786665480428,13618,"Ednrb","14",103814625,103844173,-1,"protein_coding","endothelin receptor type B [Source:MGI Symbol;Acc:MGI:102720]"
"1004","ENSMUSG00000022124",3.07902250639898e-07,1.89397564488895e-06,0.635286324631456,0.124114638165482,6.44106328013219,0.147973081411824,0.016419577706162,0.0297937525146838,0.0195954992017999,0.0297937525146838,50789,"Fbxl3","14",103080239,103099566,-1,"protein_coding","F-box and leucine-rich repeat protein 3 [Source:MGI Symbol;Acc:MGI:1354702]"
"1005","ENSMUSG00000022131",0.0006054467110681,0.00212906897839917,-0.391895521293635,0.114283155432992,5.5970994722615,0.0657972839757176,0.0146566454957764,0.0138142039963606,0.0245252733513878,0.0245252733513878,58245,"Gpr180","14",118137127,118164232,1,"protein_coding","G protein-coupled receptor 180 [Source:MGI Symbol;Acc:MGI:1930949]"
"1006","ENSMUSG00000022136",5.27943775410586e-20,1.0095490074903e-18,0.744052671499775,0.0812448622632185,7.72043150574616,0.174685014372787,0.00172383759441815,0.0180783453380899,0.0176989255268354,0.0180783453380899,100037258,"Dnajc3","14",118937932,118981702,1,"protein_coding","DnaJ heat shock protein family (Hsp40) member C3 [Source:MGI Symbol;Acc:MGI:107373]"
"1007","ENSMUSG00000022146",3.60781393406149e-09,2.77466520808642e-08,4.042812086696,0.685078498440924,4.67169780995477,5.72763614872032,0.0323366554005738,1.37566099167764,0.0462675322686292,1.37566099167764,18414,"Osmr","15",6813577,6874969,-1,"protein_coding","oncostatin M receptor [Source:MGI Symbol;Acc:MGI:1330819]"
"1008","ENSMUSG00000022151",1.01002940108677e-05,4.92384959850888e-05,0.604388255173755,0.136893813854752,5.45346147081423,0.113209545580308,0.0299123623166357,-0.0134002410712246,0.0263073864984626,0.0263073864984626,67515,"Ttc33","15",5185525,5218336,1,"protein_coding","tetratricopeptide repeat domain 33 [Source:MGI Symbol;Acc:MGI:1914765]"
"1009","ENSMUSG00000022175",1.93107826639025e-13,2.29350173174484e-12,0.973895911844514,0.132440087880895,6.69401577987516,0.301757204541297,0.00601705929910384,0.0466040713345936,0.0188469908261552,0.0466040713345936,65107,"Lrp10","14",54464164,54471497,1,"protein_coding","low-density lipoprotein receptor-related protein 10 [Source:MGI Symbol;Acc:MGI:1929480]"
"1010","ENSMUSG00000022177",3.7804409561303e-06,1.99273131148232e-05,-1.95688267998001,0.4232834943116,4.15334068866235,1.07638477812608,0.445141298841643,-0.406091944186808,0.0923654508282719,0.0923654508282719,219072,"Haus4","14",54541785,54554361,-1,"protein_coding","HAUS augmin-like complex, subunit 4 [Source:MGI Symbol;Acc:MGI:1261794]"
"1011","ENSMUSG00000022178",2.00653101853363e-13,2.37709743727628e-12,1.15068261875546,0.156590392895291,5.92471109665251,0.425943105501916,0.0111901943374937,0.0623714591038115,0.022300549658129,0.0623714591038115,16475,"Ajuba","14",54567469,54577661,-1,"protein_coding","ajuba LIM protein [Source:MGI Symbol;Acc:MGI:1341886]"
"1012","ENSMUSG00000022180",2.69103506464471e-08,1.8703025925832e-07,3.56711869452641,0.641517952865654,2.03301821954002,3.84848476581113,0.468231332713885,-0.0547650515366495,0.766404518832936,0.766404518832936,50934,"Slc7a8","14",54722216,54781886,-1,"protein_coding","solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 [Source:MGI Symbol;Acc:MGI:1355323]"
"1013","ENSMUSG00000022184",0.000136161493120023,0.000544568586010571,1.15238082348351,0.302062668162973,3.63798239566081,0.378507076851331,0.0519912927668193,-0.0321243384770969,0.221734273726385,0.221734273726385,106052,"Fbxo4","15",3965445,3979573,-1,"protein_coding","F-box protein 4 [Source:MGI Symbol;Acc:MGI:2146220]"
"1014","ENSMUSG00000022186",1.09493532281517e-09,9.11841404337317e-09,0.626628878613422,0.102811698855099,6.85364279434761,0.139695461155847,0.00572232414343363,0.0259884121209809,0.0184373908658663,0.0259884121209809,67041,"Oxct1","15",4026383,4155344,1,"protein_coding","3-oxoacid CoA transferase 1 [Source:MGI Symbol;Acc:MGI:1914291]"
"1015","ENSMUSG00000022194",5.52946775837698e-06,2.83091048495444e-05,-0.581008724038891,0.127873354771277,5.41074569145237,0.125974532615386,0.0222495023156409,0.019122361158154,0.026805282265742,0.026805282265742,54196,"Pabpn1","14",54892500,54898169,1,"protein_coding","poly(A) binding protein, nuclear 1 [Source:MGI Symbol;Acc:MGI:1859158]"
"1016","ENSMUSG00000022200",3.99417682843281e-17,6.3020229465654e-16,-0.723319683702141,0.0859757157732542,7.96342926766013,0.160913280646897,0.00192226059399355,0.0202532105141766,0.0179339164437182,0.0202532105141766,66629,"Golph3","15",12321496,12351265,1,"protein_coding","golgi phosphoprotein 3 [Source:MGI Symbol;Acc:MGI:1913879]"
"1017","ENSMUSG00000022201",0.000198478371839734,0.000769527439468984,0.402933509551107,0.10828794003369,5.89833389362297,0.0655905842260653,0.0127201653923241,0.0132845674029632,0.0224586684778962,0.0224586684778962,22763,"Zfr","15",12117831,12185683,1,"protein_coding","zinc finger RNA binding protein [Source:MGI Symbol;Acc:MGI:1341890]"
"1018","ENSMUSG00000022203",5.15584516293935e-07,3.07993908417693e-06,-1.13924391386801,0.22692200466462,5.22420691410822,0.438881258158053,0.125676516219318,-0.023629455887362,0.0288042723837119,0.0288042723837119,13644,"Efs","14",54916543,54926788,-1,"protein_coding","embryonal Fyn-associated substrate [Source:MGI Symbol;Acc:MGI:105311]"
"1019","ENSMUSG00000022204",0.00249311331029058,0.00761294786917545,-0.349034802692771,0.115414843352118,5.84200514855806,0.0538121113641349,0.0171783440273782,-0.00182105393319038,0.0227834141706036,0.0227834141706036,68966,"Ngdn","14",55015454,55024135,1,"protein_coding","neuroguidin, EIF4E binding protein [Source:MGI Symbol;Acc:MGI:1916216]"
"1020","ENSMUSG00000022205",4.15910741921518e-06,2.17684186753568e-05,-0.412747529374744,0.0896640065692514,6.64296082437176,0.0623809584744598,0.00512561840275866,0.0142591656695453,0.0189932838193936,0.0189932838193936,20024,"Sub1","15",11981339,11996983,-1,"protein_coding","SUB1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:104811]"
"1021","ENSMUSG00000022214",2.86321838071234e-14,3.64348422153214e-13,0.899686601214258,0.118311974677834,6.37163915710835,0.243367169156323,0.0221597892311739,0.00371002267458147,0.0198333808253315,0.0198333808253315,28199,"Dcaf11","14",55560006,55570065,1,"protein_coding","DDB1 and CUL4 associated factor 11 [Source:MGI Symbol;Acc:MGI:90168]"
"1022","ENSMUSG00000022218",7.47396663639927e-25,2.05046016453574e-23,6.06242808742351,0.588909556648655,2.90798283360133,10.9658560574661,0.183387727336733,0.857055670399613,0.489323187713559,0.857055670399613,21816,"Tgm1","14",55700009,55713492,-1,"protein_coding","transglutaminase 1, K polypeptide [Source:MGI Symbol;Acc:MGI:98730]"
"1023","ENSMUSG00000022231",0.00338132532788932,0.0099766819003594,-1.16848016568452,0.398695104156546,4.36439416009492,0.510920745499012,0.409675615401217,-0.270846197959546,0.0671977428339802,0.0671977428339802,20356,"Sema5a","15",32244813,32696341,1,"protein_coding","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A [Source:MGI Symbol;Acc:MGI:107556]"
"1024","ENSMUSG00000022234",1.96285913231979e-10,1.7606933988699e-09,-0.507918248334498,0.0798084177240546,7.27702117689358,0.0811006918513827,0.00133817527936768,0.0096467067368426,0.0177699753394839,0.0177699753394839,12465,"Cct5","15",31590800,31601847,-1,"protein_coding","chaperonin containing Tcp1, subunit 5 (epsilon) [Source:MGI Symbol;Acc:MGI:107185]"
"1025","ENSMUSG00000022253",6.618927057442e-06,3.33888098230963e-05,0.874901489415967,0.194181404951378,5.85672884803484,0.303208516808584,0.060587474005718,0.0525317800809553,0.0226993543218255,0.0525317800809553,68646,"Nadk2","15",9071260,9110487,1,"protein_coding","NAD kinase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:1915896]"
"1026","ENSMUSG00000022257",7.80855056007359e-06,3.88742626750887e-05,0.533933834372179,0.119438480001257,7.57710838852907,0.123918678427865,0.0251445989462356,0.0121365797369216,0.0176520525687967,0.0176520525687967,114128,"Laptm4b","15",34238026,34284295,1,"protein_coding","lysosomal-associated protein transmembrane 4B [Source:MGI Symbol;Acc:MGI:1890494]"
"1027","ENSMUSG00000022261",3.60226610570731e-48,3.48183500052677e-46,1.21618835116392,0.0833975692753203,7.32310159214271,0.419682197627781,0.00313254720961136,0.0166211708008317,0.0177329164734842,0.0177329164734842,15529,"Sdc2","15",32920723,33034730,1,"protein_coding","syndecan 2 [Source:MGI Symbol;Acc:MGI:1349165]"
"1028","ENSMUSG00000022262",3.23887422544642e-20,6.33990484686133e-19,4.04936370841802,0.439635052741713,3.11908929151894,4.88864304312001,0.162873726336794,0.315548502703213,0.416963212460833,0.416963212460833,110082,"Dnah5","15",28203752,28472045,1,"protein_coding","dynein, axonemal, heavy chain 5 [Source:MGI Symbol;Acc:MGI:107718]"
"1029","ENSMUSG00000022265",1.90317774306174e-32,8.58503960123426e-31,1.92871350093799,0.16261943953308,6.85843443188804,1.08390192993989,0.00816121493737485,0.0711740314047848,0.0184264687453297,0.0711740314047848,11732,"Ank","15",27466677,27594909,1,"protein_coding","progressive ankylosis [Source:MGI Symbol;Acc:MGI:3045421]"
"1030","ENSMUSG00000022270",1.27024497257503e-14,1.65685150546997e-13,4.52585764092539,0.587104140339348,3.70661841420405,6.88891667401407,0.0246235617396044,1.00945025307121,0.198582422672105,1.00945025307121,66270,"Retreg1","15",25843264,25973687,1,"protein_coding","reticulophagy regulator 1 [Source:MGI Symbol;Acc:MGI:1913520]"
"1031","ENSMUSG00000022272",2.65968473166902e-19,4.88673667278195e-18,0.927425277797765,0.103254139312724,6.25441774342914,0.260764123990719,0.00389116703886484,0.0280930848167696,0.0203039980393908,0.0280930848167696,17909,"Myo10","15",25622525,25813673,1,"protein_coding","myosin X [Source:MGI Symbol;Acc:MGI:107716]"
"1032","ENSMUSG00000022280",6.01025022823156e-06,3.05656711666066e-05,0.508763551663979,0.112408386568031,5.99225063709939,0.0801617918558823,0.0160482495655022,-0.00800995952959713,0.0218586865469813,0.0218586865469813,30945,"Rnf19a","15",36239934,36283147,-1,"protein_coding","ring finger protein 19A [Source:MGI Symbol;Acc:MGI:1353623]"
"1033","ENSMUSG00000022297",0.000154087403915364,0.000609678415154576,1.78413803385609,0.471446936718819,3.10093705689449,0.928253078154171,0.243832451606054,-0.170475174261503,0.42295419081862,0.42295419081862,14368,"Fzd6","15",39006280,39038186,1,"protein_coding","frizzled class receptor 6 [Source:MGI Symbol;Acc:MGI:108474]"
"1034","ENSMUSG00000022305",0.00332618752713534,0.00983174171640232,-0.350744778115446,0.119468962565251,5.62163302326192,0.053773463603323,0.0185272324387654,-0.000243162229647837,0.0242912666104868,0.0242912666104868,239393,"Lrp12","15",39870603,39943994,-1,"protein_coding","low density lipoprotein-related protein 12 [Source:MGI Symbol;Acc:MGI:2443132]"
"1035","ENSMUSG00000022309",8.46055158548019e-16,1.19672163833214e-14,1.41160718949008,0.175412660647898,5.68394755217657,0.597714963752877,0.0685310448237978,-0.00225402581394048,0.0237777597229264,0.0237777597229264,11600,"Angpt1","15",42424727,42676977,-1,"protein_coding","angiopoietin 1 [Source:MGI Symbol;Acc:MGI:108448]"
"1036","ENSMUSG00000022312",3.12484761689656e-09,2.42576422284623e-08,-0.487898034876747,0.0823470297867717,7.24957069727343,0.0671671956160063,0.00254777095468836,0.000154415586769656,0.017795328989422,0.017795328989422,68135,"Eif3h","15",51786558,51865481,-1,"protein_coding","eukaryotic translation initiation factor 3, subunit H [Source:MGI Symbol;Acc:MGI:1915385]"
"1037","ENSMUSG00000022314",5.73947056801412e-05,0.000246798988005593,-0.521482641106869,0.129616493030733,7.2457116943685,0.124452855610024,0.00225286802878369,0.0481484377679746,0.0177990897010079,0.0481484377679746,19357,"Rad21","15",51962605,51991760,-1,"protein_coding","RAD21 cohesin complex component [Source:MGI Symbol;Acc:MGI:108016]"
"1038","ENSMUSG00000022321",0.000226504500789504,0.000869802003850335,-0.371702833970148,0.100801887054816,5.97775476087464,0.0669058162239473,0.00852385130483362,0.0209204379313731,0.0219592099966023,0.0219592099966023,320873,"Cdh10","15",18818947,19014236,1,"protein_coding","cadherin 10 [Source:MGI Symbol;Acc:MGI:107436]"
"1039","ENSMUSG00000022322",3.69283149067921e-21,7.67694392907227e-20,-2.78354514225835,0.294836233561884,4.83772744646768,2.33509233233737,0.127054125023689,0.133731088839185,0.0389651868050421,0.133731088839185,20419,"Shcbp1","8",4735976,4779567,-1,"protein_coding","Shc SH2-domain binding protein 1 [Source:MGI Symbol;Acc:MGI:1338802]"
"1040","ENSMUSG00000022323",4.02282401489119e-121,2.35905104939911e-118,2.96560730657711,0.126721387402744,6.45665741835562,2.43781108893921,0.0286297596806831,0.0193079599803535,0.0195451703951459,0.0195451703951459,15473,"Rida","15",34484021,34495255,-1,"protein_coding","reactive intermediate imine deaminase A homolog [Source:MGI Symbol;Acc:MGI:1095401]"
"1041","ENSMUSG00000022332",1.06513773883436e-05,5.17457664354669e-05,-0.944212396966184,0.214422715624973,6.21130922746752,0.265282414871228,0.117425810164647,-0.0948058092382486,0.0205054927633166,0.0205054927633166,13992,"Khdrbs3","15",68928420,69093512,1,"protein_coding","KH domain containing, RNA binding, signal transduction associated 3 [Source:MGI Symbol;Acc:MGI:1313312]"
"1042","ENSMUSG00000022336",2.93569745147271e-07,1.81453693157782e-06,-0.722298919482525,0.140866861439348,7.42024590741484,0.193256552546642,0.00275490513356483,0.0567755128217523,0.017677328470482,0.0567755128217523,16341,"Eif3e","15",43250040,43282736,-1,"protein_coding","eukaryotic translation initiation factor 3, subunit E [Source:MGI Symbol;Acc:MGI:99257]"
"1043","ENSMUSG00000022342",3.03556055559839e-14,3.85234258426436e-13,-3.96227560718242,0.521572041835823,3.62396390239661,4.97866870963712,0.0678322513620305,0.748279933112337,0.226657498621909,0.748279933112337,67498,"Kcnv1","15",45106284,45114934,-1,"protein_coding","potassium channel, subfamily V, member 1 [Source:MGI Symbol;Acc:MGI:1914748]"
"1044","ENSMUSG00000022351",0.00010276882533031,0.000419602102610613,-0.31218376199102,0.0803776976669169,7.72549287909646,0.0368183462444581,0.00167991096638694,0.0103662096973372,0.0177018118803159,0.0177018118803159,20775,"Sqle","15",59315077,59331192,1,"protein_coding","squalene epoxidase [Source:MGI Symbol;Acc:MGI:109296]"
"1045","ENSMUSG00000022358",4.37259597234386e-16,6.30531923307043e-15,2.75253667604547,0.338658285097695,4.10027007640392,2.18963761659649,0.243104054129192,-0.105897033020269,0.100964248066743,0.100964248066743,67731,"Fbxo32","15",58175879,58214892,-1,"protein_coding","F-box protein 32 [Source:MGI Symbol;Acc:MGI:1914981]"
"1046","ENSMUSG00000022360",3.69430276362816e-22,8.17509702756333e-21,-2.40614938954232,0.248588513946105,5.33570834970645,1.73232234502771,0.017289542059458,0.16809920573834,0.0275897746491683,0.16809920573834,70472,"Atad2","15",58094047,58135082,-1,"protein_coding","ATPase family, AAA domain containing 2 [Source:MGI Symbol;Acc:MGI:1917722]"
"1047","ENSMUSG00000022361",2.07718867065967e-11,2.05297425216743e-10,0.600991625517604,0.0896936551630793,6.36799397385627,0.116360100465974,0.00428826771823637,0.0142288608960794,0.0198465876113038,0.0198465876113038,22770,"Zhx1","15",58047003,58076541,-1,"protein_coding","zinc fingers and homeoboxes 1 [Source:MGI Symbol;Acc:MGI:109271]"
"1048","ENSMUSG00000022364",0.000467239823994009,0.00167796205228162,-0.764981425651769,0.218636906106292,4.7453465160795,0.27383895187216,0.100623370461008,0.0389976708009359,0.0427829196741867,0.0427829196741867,210544,"Tbc1d31","15",57912199,57970067,1,"protein_coding","TBC1 domain family, member 31 [Source:MGI Symbol;Acc:MGI:2684931]"
"1049","ENSMUSG00000022365",9.95229766376644e-07,5.68460378733153e-06,0.435115360975441,0.0889337363877863,6.91746931533694,0.0677031162076931,0.00542926542171878,0.00815721228018861,0.018298362981958,0.018298362981958,67819,"Derl1","15",57869502,57892418,-1,"protein_coding","Der1-like domain family, member 1 [Source:MGI Symbol;Acc:MGI:1915069]"
"1050","ENSMUSG00000022369",5.96627994039419e-07,3.53109436001294e-06,-0.884618890601381,0.177196467469669,4.72539005259987,0.296113472932638,0.0505110294294051,-0.00630826666837835,0.0436847348217838,0.0436847348217838,105837,"Mtbp","15",55557408,55626423,1,"protein_coding","Mdm2, transformed 3T3 cell double minute p53 binding protein [Source:MGI Symbol;Acc:MGI:2146005]"
"1051","ENSMUSG00000022375",6.75340240907716e-06,3.40183913762892e-05,2.84104768397784,0.63115935528388,1.45760242735518,2.56704219783113,0.400994128395009,0.0445310382832062,0.794092266892082,0.794092266892082,54562,"Lrrc6","15",66379858,66500910,-1,"protein_coding","leucine rich repeat containing 6 (testis) [Source:MGI Symbol;Acc:MGI:1859553]"
"1052","ENSMUSG00000022378",1.6529309855002e-07,1.04460488055365e-06,-0.679485023851638,0.129805114737366,6.5145824293519,0.169971237112279,0.0264074186933172,0.0241406847426253,0.0193658490438247,0.0241406847426253,223601,"Fam49b","15",63929097,64060448,-1,"protein_coding","family with sequence similarity 49, member B [Source:MGI Symbol;Acc:MGI:1923520]"
"1053","ENSMUSG00000022391",1.07516460398877e-12,1.1924244788446e-11,-0.595903361570742,0.0836881174972026,7.35331374815303,0.102518626374231,0.00329874753585885,-0.00026799133024886,0.0177123554948179,0.0177123554948179,19387,"Rangap1","15",81704248,81729919,-1,"protein_coding","RAN GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:103071]"
"1054","ENSMUSG00000022404",0.000771211718572427,0.00265116027742981,-0.344724215085615,0.10250724093989,6.13822026157132,0.0515503369026276,0.0106323407163808,0.0109116284813121,0.0208908626189455,0.0208908626189455,20524,"Slc25a17","15",81318921,81360765,-1,"protein_coding","solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17 [Source:MGI Symbol;Acc:MGI:1342248]"
"1055","ENSMUSG00000022407",1.56356022543757e-09,1.27052809542774e-08,-0.651815749810268,0.107958172368728,5.79052348286668,0.124415097870701,0.0118842467762679,-0.00184892046538562,0.0230806541673197,0.0230806541673197,11564,"Adsl","15",80948490,80970947,1,"protein_coding","adenylosuccinate lyase [Source:MGI Symbol;Acc:MGI:103202]"
"1056","ENSMUSG00000022414",0.000452349231475402,0.00162864238520972,0.367451020434299,0.104761707973221,5.94362391134738,0.0561317405777387,0.0107420380630772,0.0125826518795963,0.022183008309322,0.022183008309322,66513,"Tab1","15",80133154,80161701,1,"protein_coding","TGF-beta activated kinase 1/MAP3K7 binding protein 1 [Source:MGI Symbol;Acc:MGI:1913763]"
"1057","ENSMUSG00000022420",0.00092694269339587,0.0031307394928854,0.411699286920017,0.12431244814067,5.51762460984378,0.0633000818717072,0.020915796594322,-4.99777869207539e-05,0.0254449576938584,0.0254449576938584,54152,"Dnal4","15",79761453,79777849,-1,"protein_coding","dynein, axonemal, light chain 4 [Source:MGI Symbol;Acc:MGI:1859217]"
"1058","ENSMUSG00000022422",7.12881003569215e-12,7.35950609827098e-11,-3.40657075661892,0.496943315372929,3.26295771829573,4.04633366648233,0.067336551350467,0.673521424731048,0.365514505691401,0.673521424731048,72107,"Dscc1","15",55076099,55090491,-1,"protein_coding","DNA replication and sister chromatid cohesion 1 [Source:MGI Symbol;Acc:MGI:1919357]"
"1059","ENSMUSG00000022425",2.01015632169158e-14,2.59312007987967e-13,1.46484084121479,0.191483044503336,5.34553366312035,0.676542349497415,0.0190420870397376,0.090955181957062,0.0274899438250167,0.090955181957062,18606,"Enpp2","15",54838898,54920146,-1,"protein_coding","ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:MGI Symbol;Acc:MGI:1321390]"
"1060","ENSMUSG00000022427",7.56696275450138e-05,0.00031695664823468,-0.362632899936995,0.0916267957076225,6.86964290806266,0.0558879822111439,0.00678518063568676,0.0158911136366348,0.0184012284392524,0.0184012284392524,223696,"Tomm22","15",79670861,79672862,1,"protein_coding","translocase of outer mitochondrial membrane 22 homolog (yeast) [Source:MGI Symbol;Acc:MGI:2450248]"
"1061","ENSMUSG00000022432",0.00117077621298016,0.00385258462040748,-2.13613520509244,0.658101440622469,1.53856261981629,1.61127792915776,0.500426743955643,-0.052575601340234,0.798865774492465,0.798865774492465,140557,"Smc1b","15",85064691,85131957,-1,"protein_coding","structural maintenance of chromosomes 1B [Source:MGI Symbol;Acc:MGI:2154049]"
"1062","ENSMUSG00000022433",0.000448978591120879,0.00161816253301799,-0.45529565057434,0.129732965698289,5.1631195999334,0.0733503929056554,0.0208417469871719,-0.00335627063329656,0.0296501801794487,0.0296501801794487,27373,"Csnk1e","15",79417856,79443919,-1,"protein_coding","casein kinase 1, epsilon [Source:MGI Symbol;Acc:MGI:1351660]"
"1063","ENSMUSG00000022434",0.000815696834976705,0.00278846666394514,-1.31473473507049,0.392761474046796,5.02869861061392,0.594535780351296,0.430265492945491,-0.299566864537194,0.0325192335407453,0.0325192335407453,73225,"Fam118a","15",85037062,85062828,1,"protein_coding","family with sequence similarity 118, member A [Source:MGI Symbol;Acc:MGI:1920475]"
"1064","ENSMUSG00000022436",7.60403136195186e-09,5.6325861783216e-08,-0.951429673201308,0.164692439865161,5.41652027892982,0.305780230001877,0.0546297621234673,0.000258931677855963,0.0267410371227521,0.0267410371227521,20401,"Sh3bp1","15",78899667,78919517,1,"protein_coding","SH3-domain binding protein 1 [Source:MGI Symbol;Acc:MGI:104603]"
"1065","ENSMUSG00000022436",7.60403136195186e-09,5.6325861783216e-08,-0.951429673201308,0.164692439865161,5.41652027892982,0.305780230001877,0.0546297621234673,0.000258931677855963,0.0267410371227521,0.0267410371227521,57028,"Sh3bp1","15",78899667,78919517,1,"protein_coding","SH3-domain binding protein 1 [Source:MGI Symbol;Acc:MGI:104603]"
"1066","ENSMUSG00000022437",8.01544048166761e-07,4.64044875931674e-06,-0.464607023318569,0.0941454628008531,6.57197817281438,0.0641379276234267,0.00739333644737468,-0.00115788857684925,0.0191967680505857,0.0191967680505857,68653,"Samm50","15",84192233,84214303,1,"protein_coding","SAMM50 sorting and assembly machinery component [Source:MGI Symbol;Acc:MGI:1915903]"
"1067","ENSMUSG00000022440",0.00125038558796551,0.00409539836281746,0.604906465012463,0.18744408540912,5.66571690222622,0.186285393204993,0.0271509997022557,0.0782548557623283,0.0239174259799031,0.0782548557623283,72709,"C1qtnf6","15",78523346,78529625,-1,"protein_coding","C1q and tumor necrosis factor related protein 6 [Source:MGI Symbol;Acc:MGI:1919959]"
"1068","ENSMUSG00000022443",4.57296779788318e-06,2.3819374088604e-05,-0.77496466820583,0.169077724727041,7.05671202367774,0.238671582126754,0.00483018957154495,0.0809316414250747,0.0180429244935873,0.0809316414250747,17886,"Myh9","15",77760587,77842175,-1,"protein_coding","myosin, heavy polypeptide 9, non-muscle [Source:MGI Symbol;Acc:MGI:107717]"
"1069","ENSMUSG00000022451",0.000484758385160029,0.00173511940812366,0.473245900407607,0.135637849975563,5.50793954128297,0.0784271030117367,0.0296160217122792,-0.00841662043349832,0.0255768573257007,0.0255768573257007,233637,"Twf1","15",94577951,94589889,-1,"protein_coding","twinfilin actin binding protein 1 [Source:MGI Symbol;Acc:MGI:1100520]"
"1070","ENSMUSG00000022451",0.000484758385160029,0.00173511940812366,0.473245900407607,0.135637849975563,5.50793954128297,0.0784271030117367,0.0296160217122792,-0.00841662043349832,0.0255768573257007,0.0255768573257007,19230,"Twf1","15",94577951,94589889,-1,"protein_coding","twinfilin actin binding protein 1 [Source:MGI Symbol;Acc:MGI:1100520]"
"1071","ENSMUSG00000022453",0.00282418878705038,0.00852577567670904,1.60032332718707,0.535896765708609,5.60134988764973,0.838950611335353,0.837072777526158,-0.710484152145022,0.0244832529646864,0.0244832529646864,17939,"Naga","15",82329532,82338826,-1,"protein_coding","N-acetyl galactosaminidase, alpha [Source:MGI Symbol;Acc:MGI:1261422]"
